INSEE_COM;NOM_COM_M;INSEE_DEP;NOM_DEP;CODE_EPCI;NOM_EPCI
01100;CHEIGNIEU-LA-BALME;01;AIN;200040350;CC Bugey Sud
01101;CHEVILLARD;01;AIN;200042935;CA Haut - Bugey Agglomération
01102;CHEVROUX;01;AIN;200071371;CC Bresse et Saône
01103;CHEVRY;01;AIN;240100750;CC du Pays de Gex
01104;CHEZERY-FORENS;01;AIN;240100750;CC du Pays de Gex
01105;CIVRIEUX;01;AIN;200042497;CC Dombes Saône Vallée
01106;CIZE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01107;CLEYZIEU;01;AIN;240100883;CC de la Plaine de l'Ain
01108;COLIGNY;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01109;COLLONGES;01;AIN;240100750;CC du Pays de Gex
01110;COLOMIEU;01;AIN;200040350;CC Bugey Sud
01111;CONAND;01;AIN;240100883;CC de la Plaine de l'Ain
01112;CONDAMINE;01;AIN;200042935;CA Haut - Bugey Agglomération
01113;CONDEISSIAT;01;AIN;200069193;CC de la Dombes
01114;CONFORT;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01115;CONFRANCON;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01116;CONTREVOZ;01;AIN;200040350;CC Bugey Sud
01117;CONZIEU;01;AIN;200040350;CC Bugey Sud
01118;CORBONOD;01;AIN;200070852;CC Usses et Rhône
01121;CORLIER;01;AIN;240100578;CC du Plateau d'Hauteville
01122;CORMARANCHE-EN-BUGEY;01;AIN;240100578;CC du Plateau d'Hauteville
01123;CORMORANCHE-SUR-SAONE;01;AIN;200070555;CC de la Veyle
01124;CORMOZ;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01125;CORVEISSIAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01127;COURMANGOUX;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01128;COURTES;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01129;CRANS;01;AIN;200069193;CC de la Dombes
01130;CRAS-SUR-REYSSOUZE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01133;CRESSIN-ROCHEFORT;01;AIN;200040350;CC Bugey Sud
01134;CROTTET;01;AIN;200070555;CC de la Veyle
01135;CROZET;01;AIN;240100750;CC du Pays de Gex
01136;CRUZILLES-LES-MEPILLAT;01;AIN;200070555;CC de la Veyle
01138;CULOZ;01;AIN;200040350;CC Bugey Sud
01139;CURCIAT-DONGALON;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01140;CURTAFOND;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01141;CUZIEU;01;AIN;200040350;CC Bugey Sud
01142;DAGNEUX;01;AIN;240100610;CC de la Côtière à Montluel
01143;DIVONNE-LES-BAINS;01;AIN;240100750;CC du Pays de Gex
01145;DOMPIERRE-SUR-VEYLE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01146;DOMPIERRE-SUR-CHALARONNE;01;AIN;200069193;CC de la Dombes
01147;DOMSURE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01148;DORTAN;01;AIN;200042935;CA Haut - Bugey Agglomération
01149;DOUVRES;01;AIN;240100883;CC de la Plaine de l'Ain
01150;DROM;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01151;DRUILLAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01152;ECHALLON;01;AIN;200042935;CA Haut - Bugey Agglomération
01153;ECHENEVEX;01;AIN;240100750;CC du Pays de Gex
01154;ETREZ;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01155;EVOSGES;01;AIN;240100578;CC du Plateau d'Hauteville
01156;FARAMANS;01;AIN;240100883;CC de la Plaine de l'Ain
01157;FAREINS;01;AIN;200042497;CC Dombes Saône Vallée
01158;FARGES;01;AIN;240100750;CC du Pays de Gex
01159;FEILLENS;01;AIN;200071371;CC Bresse et Saône
01160;FERNEY-VOLTAIRE;01;AIN;240100750;CC du Pays de Gex
01162;FLAXIEU;01;AIN;200040350;CC Bugey Sud
01163;FOISSIAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01165;FRANCHELEINS;01;AIN;200070118;CC Val de Saône Centre
01166;FRANS;01;AIN;200042497;CC Dombes Saône Vallée
01167;GARNERANS;01;AIN;200070118;CC Val de Saône Centre
01169;GENOUILLEUX;01;AIN;200070118;CC Val de Saône Centre
01170;BEARD-GEOVREISSIAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01171;GEOVREISSET;01;AIN;200042935;CA Haut - Bugey Agglomération
01173;GEX;01;AIN;240100750;CC du Pays de Gex
01174;GIRON;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01175;GORREVOD;01;AIN;200071371;CC Bresse et Saône
01177;GRAND-CORENT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01179;GRIEGES;01;AIN;200070555;CC de la Veyle
01180;GRILLY;01;AIN;240100750;CC du Pays de Gex
01181;GROISSIAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01183;GUEREINS;01;AIN;200070118;CC Val de Saône Centre
01184;HAUTECOURT-ROMANECHE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01185;HAUTEVILLE-LOMPNES;01;AIN;240100578;CC du Plateau d'Hauteville
01186;HOSTIAZ;01;AIN;240100578;CC du Plateau d'Hauteville
01187;HAUT VALROMEY;01;AIN;200040350;CC Bugey Sud
01188;ILLIAT;01;AIN;200070118;CC Val de Saône Centre
01189;INJOUX-GENISSIAT;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01190;INNIMOND;01;AIN;240100883;CC de la Plaine de l'Ain
01191;IZENAVE;01;AIN;200042935;CA Haut - Bugey Agglomération
01192;IZERNORE;01;AIN;200042935;CA Haut - Bugey Agglomération
01193;IZIEU;01;AIN;200040350;CC Bugey Sud
01194;JASSANS-RIOTTIER;01;AIN;200040590;CA Villefranche Beaujolais Saône
01195;JASSERON;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01196;JAYAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01197;JOURNANS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01198;JOYEUX;01;AIN;240100883;CC de la Plaine de l'Ain
01199;JUJURIEUX;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01200;LABALME;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01202;LAGNIEU;01;AIN;240100883;CC de la Plaine de l'Ain
01203;LAIZ;01;AIN;200070555;CC de la Veyle
01204;LE POIZAT-LALLEYRIAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01205;LANCRANS;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01206;LANTENAY;01;AIN;200042935;CA Haut - Bugey Agglomération
01207;LAPEYROUSE;01;AIN;200069193;CC de la Dombes
01208;LAVOURS;01;AIN;200040350;CC Bugey Sud
01209;LEAZ;01;AIN;240100750;CC du Pays de Gex
01210;LELEX;01;AIN;240100750;CC du Pays de Gex
01211;LENT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01212;LESCHEROUX;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01213;LEYMENT;01;AIN;240100883;CC de la Plaine de l'Ain
01214;LEYSSARD;01;AIN;200042935;CA Haut - Bugey Agglomération
01215;LHOPITAL;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01216;LHUIS;01;AIN;240100883;CC de la Plaine de l'Ain
01218;LOCHIEU;01;AIN;200040350;CC Bugey Sud
01219;LOMPNAS;01;AIN;240100883;CC de la Plaine de l'Ain
01221;LOMPNIEU;01;AIN;200040350;CC Bugey Sud
01224;LOYETTES;01;AIN;240100883;CC de la Plaine de l'Ain
01225;LURCY;01;AIN;200070118;CC Val de Saône Centre
01227;MAGNIEU;01;AIN;200040350;CC Bugey Sud
01228;MAILLAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01229;MALAFRETAZ;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01230;MANTENAY-MONTLIN;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01231;MANZIAT;01;AIN;200071371;CC Bresse et Saône
01232;MARBOZ;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01233;MARCHAMP;01;AIN;240100883;CC de la Plaine de l'Ain
01234;MARIGNIEU;01;AIN;200040350;CC Bugey Sud
01235;MARLIEUX;01;AIN;200069193;CC de la Dombes
01236;MARSONNAS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01237;MARTIGNAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01238;MASSIEUX;01;AIN;200042497;CC Dombes Saône Vallée
01239;MASSIGNIEU-DE-RIVES;01;AIN;200040350;CC Bugey Sud
01240;MATAFELON-GRANGES;01;AIN;200042935;CA Haut - Bugey Agglomération
01241;MEILLONNAS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01242;MERIGNAT;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01243;MESSIMY-SUR-SAONE;01;AIN;200070118;CC Val de Saône Centre
01244;MEXIMIEUX;01;AIN;240100883;CC de la Plaine de l'Ain
01245;BOHAS-MEYRIAT-RIGNAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01246;MEZERIAT;01;AIN;200070555;CC de la Veyle
01247;MIJOUX;01;AIN;240100750;CC du Pays de Gex
01248;MIONNAY;01;AIN;200069193;CC de la Dombes
01249;MIRIBEL;01;AIN;240100800;CC de Miribel et du Plateau
01250;MISERIEUX;01;AIN;200042497;CC Dombes Saône Vallée
01252;MOGNENEINS;01;AIN;200070118;CC Val de Saône Centre
01254;MONTAGNAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01255;MONTAGNIEU;01;AIN;240100883;CC de la Plaine de l'Ain
01257;MONTANGES;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01258;MONTCEAUX;01;AIN;200070118;CC Val de Saône Centre
01259;MONTCET;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01260;LE MONTELLIER;01;AIN;240100883;CC de la Plaine de l'Ain
01261;MONTHIEUX;01;AIN;200069193;CC de la Dombes
01262;MONTLUEL;01;AIN;240100610;CC de la Côtière à Montluel
01263;MONTMERLE-SUR-SAONE;01;AIN;200070118;CC Val de Saône Centre
01264;MONTRACOL;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01265;MONTREAL-LA-CLUSE;01;AIN;200042935;CA Haut - Bugey Agglomération
01266;MONTREVEL-EN-BRESSE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01267;NURIEUX-VOLOGNAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01268;MURS-ET-GELIGNIEUX;01;AIN;200040350;CC Bugey Sud
01269;NANTUA;01;AIN;200042935;CA Haut - Bugey Agglomération
01272;NEUVILLE-LES-DAMES;01;AIN;200069193;CC de la Dombes
01273;NEUVILLE-SUR-AIN;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01274;LES NEYROLLES;01;AIN;200042935;CA Haut - Bugey Agglomération
01275;NEYRON;01;AIN;240100800;CC de Miribel et du Plateau
01276;NIEVROZ;01;AIN;240100610;CC de la Côtière à Montluel
01277;NIVOLLET-MONTGRIFFON;01;AIN;240100883;CC de la Plaine de l'Ain
01279;ONCIEU;01;AIN;240100883;CC de la Plaine de l'Ain
01280;ORDONNAZ;01;AIN;240100883;CC de la Plaine de l'Ain
01281;ORNEX;01;AIN;240100750;CC du Pays de Gex
01282;OUTRIAZ;01;AIN;200042935;CA Haut - Bugey Agglomération
01283;OYONNAX;01;AIN;200042935;CA Haut - Bugey Agglomération
01284;OZAN;01;AIN;200071371;CC Bresse et Saône
01285;PARCIEUX;01;AIN;200042497;CC Dombes Saône Vallée
01286;PARVES ET NATTAGES;01;AIN;200040350;CC Bugey Sud
01288;PERON;01;AIN;240100750;CC du Pays de Gex
01289;PERONNAS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01290;PEROUGES;01;AIN;240100883;CC de la Plaine de l'Ain
01291;PERREX;01;AIN;200070555;CC de la Veyle
01293;PEYRIAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01294;PEYRIEU;01;AIN;200040350;CC Bugey Sud
01295;PEYZIEUX-SUR-SAONE;01;AIN;200070118;CC Val de Saône Centre
01296;PIRAJOUX;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01297;PIZAY;01;AIN;240100610;CC de la Côtière à Montluel
01298;PLAGNE;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01299;LE PLANTAY;01;AIN;200069193;CC de la Dombes
01301;POLLIAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01302;POLLIEU;01;AIN;200040350;CC Bugey Sud
01303;PONCIN;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01304;PONT-D'AIN;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01305;PONT-DE-VAUX;01;AIN;200071371;CC Bresse et Saône
01306;PONT-DE-VEYLE;01;AIN;200070555;CC de la Veyle
01307;PORT;01;AIN;200042935;CA Haut - Bugey Agglomération
01308;POUGNY;01;AIN;240100750;CC du Pays de Gex
01309;POUILLAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01310;PREMEYZEL;01;AIN;200040350;CC Bugey Sud
01311;PREMILLIEU;01;AIN;240100578;CC du Plateau d'Hauteville
01313;PREVESSIN-MOENS;01;AIN;240100750;CC du Pays de Gex
01314;PRIAY;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01317;RAMASSE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01318;RANCE;01;AIN;200042497;CC Dombes Saône Vallée
01319;RELEVANT;01;AIN;200069193;CC de la Dombes
01320;REPLONGES;01;AIN;200071371;CC Bresse et Saône
01321;REVONNAS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01322;REYRIEUX;01;AIN;200042497;CC Dombes Saône Vallée
01323;REYSSOUZE;01;AIN;200071371;CC Bresse et Saône
01325;RIGNIEUX-LE-FRANC;01;AIN;240100883;CC de la Plaine de l'Ain
01328;ROMANS;01;AIN;200069193;CC de la Dombes
01329;ROSSILLON;01;AIN;200040350;CC Bugey Sud
01330;RUFFIEU;01;AIN;200040350;CC Bugey Sud
01331;SAINT-ALBAN;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01332;SAINT-ANDRE-DE-BAGE;01;AIN;200071371;CC Bresse et Saône
01333;SAINT-ANDRE-DE-CORCY;01;AIN;200069193;CC de la Dombes
01334;SAINT-ANDRE-D'HUIRIAT;01;AIN;200070555;CC de la Veyle
01335;SAINT-ANDRE-LE-BOUCHOUX;01;AIN;200069193;CC de la Dombes
01336;SAINT-ANDRE-SUR-VIEUX-JONC;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01337;SAINT-BENIGNE;01;AIN;200071371;CC Bresse et Saône
01338;GROSLEE-SAINT-BENOIT;01;AIN;200040350;CC Bugey Sud
01339;SAINT-BERNARD;01;AIN;200042497;CC Dombes Saône Vallée
01341;SAINT-CHAMP;01;AIN;200040350;CC Bugey Sud
01342;SAINTE-CROIX;01;AIN;240100610;CC de la Côtière à Montluel
01343;SAINT-CYR-SUR-MENTHON;01;AIN;200070555;CC de la Veyle
01344;SAINT-DENIS-LES-BOURG;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01345;SAINT-DENIS-EN-BUGEY;01;AIN;240100883;CC de la Plaine de l'Ain
01346;SAINT-DIDIER-D'AUSSIAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01347;SAINT-DIDIER-DE-FORMANS;01;AIN;200042497;CC Dombes Saône Vallée
01348;SAINT-DIDIER-SUR-CHALARONNE;01;AIN;200070118;CC Val de Saône Centre
01349;SAINT-ELOI;01;AIN;240100883;CC de la Plaine de l'Ain
01350;SAINT-ETIENNE-DU-BOIS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01351;SAINT-ETIENNE-SUR-CHALARONNE;01;AIN;200070118;CC Val de Saône Centre
01352;SAINT-ETIENNE-SUR-REYSSOUZE;01;AIN;200071371;CC Bresse et Saône
01353;SAINTE-EUPHEMIE;01;AIN;200042497;CC Dombes Saône Vallée
01354;SAINT-GENIS-POUILLY;01;AIN;240100750;CC du Pays de Gex
01355;SAINT-GENIS-SUR-MENTHON;01;AIN;200070555;CC de la Veyle
01356;SAINT-GEORGES-SUR-RENON;01;AIN;200069193;CC de la Dombes
01357;SAINT-GERMAIN-DE-JOUX;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01358;SAINT-GERMAIN-LES-PAROISSES;01;AIN;200040350;CC Bugey Sud
01359;SAINT-GERMAIN-SUR-RENON;01;AIN;200069193;CC de la Dombes
01360;SAINT-JEAN-DE-GONVILLE;01;AIN;240100750;CC du Pays de Gex
01361;SAINT-JEAN-DE-NIOST;01;AIN;240100883;CC de la Plaine de l'Ain
01362;SAINT-JEAN-DE-THURIGNEUX;01;AIN;200042497;CC Dombes Saône Vallée
01363;SAINT-JEAN-LE-VIEUX;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01364;SAINT-JEAN-SUR-REYSSOUZE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01365;SAINT-JEAN-SUR-VEYLE;01;AIN;200070555;CC de la Veyle
01366;SAINTE-JULIE;01;AIN;240100883;CC de la Plaine de l'Ain
01367;SAINT-JULIEN-SUR-REYSSOUZE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01368;SAINT-JULIEN-SUR-VEYLE;01;AIN;200070555;CC de la Veyle
01369;SAINT-JUST;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01370;SAINT-LAURENT-SUR-SAONE;01;AIN;200070308;CA Mâconnais Beaujolais Agglomération
01371;SAINT-MARCEL;01;AIN;200069193;CC de la Dombes
01372;SAINT-MARTIN-DE-BAVEL;01;AIN;200040350;CC Bugey Sud
01373;SAINT-MARTIN-DU-FRENE;01;AIN;200042935;CA Haut - Bugey Agglomération
01374;SAINT-MARTIN-DU-MONT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01375;SAINT-MARTIN-LE-CHATEL;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01376;SAINT-MAURICE-DE-BEYNOST;01;AIN;240100800;CC de Miribel et du Plateau
01378;SAINT-MAURICE-DE-GOURDANS;01;AIN;240100883;CC de la Plaine de l'Ain
01379;SAINT-MAURICE-DE-REMENS;01;AIN;240100883;CC de la Plaine de l'Ain
01380;SAINT-NIZIER-LE-BOUCHOUX;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01381;SAINT-NIZIER-LE-DESERT;01;AIN;200069193;CC de la Dombes
01382;SAINTE-OLIVE;01;AIN;200069193;CC de la Dombes
01383;SAINT-PAUL-DE-VARAX;01;AIN;200069193;CC de la Dombes
01384;SAINT-RAMBERT-EN-BUGEY;01;AIN;240100883;CC de la Plaine de l'Ain
01385;SAINT-REMY;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01386;SAINT-SORLIN-EN-BUGEY;01;AIN;240100883;CC de la Plaine de l'Ain
01387;SAINT-SULPICE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01388;SAINT-TRIVIER-DE-COURTES;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01389;SAINT-TRIVIER-SUR-MOIGNANS;01;AIN;200069193;CC de la Dombes
01390;SAINT-VULBAS;01;AIN;240100883;CC de la Plaine de l'Ain
01391;SALAVRE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01392;SAMOGNAT;01;AIN;200042935;CA Haut - Bugey Agglomération
01393;SANDRANS;01;AIN;200069193;CC de la Dombes
01396;SAULT-BRENAZ;01;AIN;240100883;CC de la Plaine de l'Ain
01397;SAUVERNY;01;AIN;240100750;CC du Pays de Gex
01398;SAVIGNEUX;01;AIN;200042497;CC Dombes Saône Vallée
01399;SEGNY;01;AIN;240100750;CC du Pays de Gex
01400;SEILLONNAZ;01;AIN;240100883;CC de la Plaine de l'Ain
01401;SERGY;01;AIN;240100750;CC du Pays de Gex
01402;SERMOYER;01;AIN;200071371;CC Bresse et Saône
01403;SERRIERES-DE-BRIORD;01;AIN;240100883;CC de la Plaine de l'Ain
01404;SERRIERES-SUR-AIN;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01405;SERVAS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01406;SERVIGNAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01407;SEYSSEL;01;AIN;200070852;CC Usses et Rhône
01408;SIMANDRE-SUR-SURAN;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01410;SONTHONNAX-LA-MONTAGNE;01;AIN;200042935;CA Haut - Bugey Agglomération
01411;SOUCLIN;01;AIN;240100883;CC de la Plaine de l'Ain
01412;SULIGNAT;01;AIN;200069193;CC de la Dombes
01413;SURJOUX;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01414;SUTRIEU;01;AIN;200040350;CC Bugey Sud
01415;TALISSIEU;01;AIN;200040350;CC Bugey Sud
01416;TENAY;01;AIN;240100883;CC de la Plaine de l'Ain
01417;THEZILLIEU;01;AIN;240100578;CC du Plateau d'Hauteville
01418;THIL;01;AIN;240100800;CC de Miribel et du Plateau
01419;THOIRY;01;AIN;240100750;CC du Pays de Gex
01420;THOISSEY;01;AIN;200070118;CC Val de Saône Centre
01421;TORCIEU;01;AIN;240100883;CC de la Plaine de l'Ain
01422;TOSSIAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01423;TOUSSIEUX;01;AIN;200042497;CC Dombes Saône Vallée
01424;TRAMOYES;01;AIN;240100800;CC de Miribel et du Plateau
01425;LA TRANCLIERE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01426;VAL-REVERMONT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01427;TREVOUX;01;AIN;200042497;CC Dombes Saône Vallée
01428;VALEINS;01;AIN;200069193;CC de la Dombes
01429;VANDEINS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01430;VARAMBON;01;AIN;200029999;CC Rives de l'Ain - Pays du Cerdon
01431;VAUX-EN-BUGEY;01;AIN;240100883;CC de la Plaine de l'Ain
01432;VERJON;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01433;VERNOUX;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01434;VERSAILLEUX;01;AIN;200069193;CC de la Dombes
01435;VERSONNEX;01;AIN;240100750;CC du Pays de Gex
01436;VESANCY;01;AIN;240100750;CC du Pays de Gex
01437;VESCOURS;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01439;VESINES;01;AIN;200071371;CC Bresse et Saône
01441;VIEU-D'IZENAVE;01;AIN;200042935;CA Haut - Bugey Agglomération
01442;VIEU;01;AIN;200040350;CC Bugey Sud
01443;VILLARS-LES-DOMBES;01;AIN;200069193;CC de la Dombes
01444;VILLEBOIS;01;AIN;240100883;CC de la Plaine de l'Ain
01445;VILLEMOTIER;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01446;VILLENEUVE;01;AIN;200042497;CC Dombes Saône Vallée
01447;VILLEREVERSURE;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01448;VILLES;01;AIN;240100891;CC du Pays Bellegardien (Ccpb)
01449;VILLETTE-SUR-AIN;01;AIN;200069193;CC de la Dombes
01450;VILLIEU-LOYES-MOLLON;01;AIN;240100883;CC de la Plaine de l'Ain
01451;VIRIAT;01;AIN;200071751;CA du Bassin de Bourg-en-Bresse
01452;VIRIEU-LE-GRAND;01;AIN;200040350;CC Bugey Sud
01453;VIRIEU-LE-PETIT;01;AIN;200040350;CC Bugey Sud
01454;VIRIGNIN;01;AIN;200040350;CC Bugey Sud
01456;VONGNES;01;AIN;200040350;CC Bugey Sud
01457;VONNAS;01;AIN;200070555;CC de la Veyle
02001;ABBECOURT;02;AISNE;200071785;CA Chauny Tergnier la Fère
02002;ACHERY;02;AISNE;200071785;CA Chauny Tergnier la Fère
02003;ACY;02;AISNE;240200477;CA du Soissonnais
02004;AGNICOURT-ET-SECHELLES;02;AISNE;240200469;CC du Pays de la Serre
02005;AGUILCOURT;02;AISNE;240200576;CC de la Champagne Picarde
02006;AISONVILLE-ET-BERNOVILLE;02;AISNE;200071983;CC Thiérache Sambre et Oise
02007;AIZELLES;02;AISNE;240200592;CC du Chemin des Dames
02008;AIZY-JOUY;02;AISNE;240200501;CC du Val de l'Aisne
02009;ALAINCOURT;02;AISNE;200040426;CC du Val de l'Oise
02010;ALLEMANT;02;AISNE;240200501;CC du Val de l'Aisne
02011;AMBLENY;02;AISNE;200071991;CC Retz-en-Valois
02012;AMBRIEF;02;AISNE;240200519;CC du Canton d'Oulchy-le-Château
02013;AMIFONTAINE;02;AISNE;240200576;CC de la Champagne Picarde
02014;AMIGNY-ROUY;02;AISNE;200071785;CA Chauny Tergnier la Fère
02015;ANCIENVILLE;02;AISNE;200071991;CC Retz-en-Valois
02016;ANDELAIN;02;AISNE;200071785;CA Chauny Tergnier la Fère
02017;ANGUILCOURT-LE-SART;02;AISNE;200071785;CA Chauny Tergnier la Fère
02018;ANIZY-LE-CHATEAU;02;AISNE;200071769;CC Picardie des Châteaux
02019;ANNOIS;02;AISNE;200071892;CA du Saint-Quentinois
02020;ANY-MARTIN-RIEUX;02;AISNE;240200600;CC des Trois Rivières
02021;ARCHON;02;AISNE;240200634;CC des Portes de la Thiérache
02022;ARCY-SAINTE-RESTITUE;02;AISNE;240200519;CC du Canton d'Oulchy-le-Château
02023;ARMENTIERES-SUR-OURCQ;02;AISNE;200072031;CA de la Région de Château-Thierry
02024;ARRANCY;02;AISNE;200043495;CA du Pays de Laon
02025;ARTEMPS;02;AISNE;200071892;CA du Saint-Quentinois
02027;ASSIS-SUR-SERRE;02;AISNE;240200469;CC du Pays de la Serre
02028;ATHIES-SOUS-LAON;02;AISNE;200043495;CA du Pays de Laon
02029;ATTILLY;02;AISNE;240200493;CC du Pays du Vermandois
02030;AUBENCHEUL-AUX-BOIS;02;AISNE;240200493;CC du Pays du Vermandois
02031;AUBENTON;02;AISNE;240200600;CC des Trois Rivières
02032;AUBIGNY-AUX-KAISNES;02;AISNE;200071892;CA du Saint-Quentinois
02033;AUBIGNY-EN-LAONNOIS;02;AISNE;240200592;CC du Chemin des Dames
02034;AUDIGNICOURT;02;AISNE;200071991;CC Retz-en-Valois
02035;AUDIGNY;02;AISNE;200071983;CC Thiérache Sambre et Oise
02036;AUGY;02;AISNE;240200501;CC du Val de l'Aisne
02037;AULNOIS-SOUS-LAON;02;AISNE;200043495;CA du Pays de Laon
02038;LES AUTELS;02;AISNE;240200634;CC des Portes de la Thiérache
02039;AUTREMENCOURT;02;AISNE;240200469;CC du Pays de la Serre
02040;AUTREPPES;02;AISNE;240200444;CC de la Thiérache du Centre
02041;AUTREVILLE;02;AISNE;200071785;CA Chauny Tergnier la Fère
02042;AZY-SUR-MARNE;02;AISNE;200072031;CA de la Région de Château-Thierry
02043;BAGNEUX;02;AISNE;240200477;CA du Soissonnais
02044;BANCIGNY;02;AISNE;240200444;CC de la Thiérache du Centre
02046;BARENTON-BUGNY;02;AISNE;240200469;CC du Pays de la Serre
02047;BARENTON-CEL;02;AISNE;240200469;CC du Pays de la Serre
02048;BARENTON-SUR-SERRE;02;AISNE;240200469;CC du Pays de la Serre
02049;BARISIS-AUX-BOIS;02;AISNE;200071769;CC Picardie des Châteaux
02050;BARZY-EN-THIERACHE;02;AISNE;240200444;CC de la Thiérache du Centre
02051;BARZY-SUR-MARNE;02;AISNE;200072031;CA de la Région de Château-Thierry
